frame,detected,best_confidence,best_class_id,x1,y1,x2,y2,num_boxes
547,1,0.759934,0,255.3,255.32,299.28,295.32,1
548,1,0.754959,0,249.69,254.3,294.14,294.43,1
549,1,0.741512,0,246.48,254.45,290.55,294.21,2
550,1,0.763323,0,250.22,253.27,294.9,293.72,1
551,1,0.748418,0,258.08,253.41,301.6,292.67,1
552,1,0.738797,0,263.91,253.85,306.32,292.73,1
553,1,0.712401,0,265.91,252.97,308.49,291.62,1
554,1,0.70196,0,260.39,252.24,305.31,291.48,1
555,1,0.721411,0,254.65,252.52,298.39,291.2,1
556,1,0.704571,0,247.91,251.77,294.29,290.48,1
557,1,0.714231,0,246.17,251.53,290.81,290.24,1
558,1,0.716331,0,252.12,250.9,297.22,290.31,1
